CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
48453001749,Texas,Travis,True,5989,2913,False,110,0.018367,False,False,False,False,False,False,7.8,85096,False,True,False,True,False,False,False,False,363.614387117326,2681.85679197311,363.614387117326,60.1088925730437,516.397019829601,60.1088925730437,2681.85679197311,0.447797093333297,516.397019829601,0.086224247759159,514.647516943514,0.085932128392639,244.950183590874,0.040900013957401,2072.67792236804,0.34608080186476,160.031452454626,0.026720897053703,221.354256130987,0.036960136271663,3.17866344749927,0.000530750283436,9.52564599164179,0.001590523625253,215.08886536397,0.035913986535978,535.481533978134,0.089410842207069,21.9395587000763,0.007531602712007,31.9024929950246,0.010951765532106,363.614387117326,0.060713706314464,60.1088925730437,0.010036549102195,75.2508072294294,0.012564836738926,57.0337488427758,0.009523083794085,296.980674065649,0.04958768977553,33.1411404199898,0.005533668462179,6.40984782972373,0.001070270133532,0,0,1.16034748739912,0.000193746449724,25.9223812650889,0.004328332153129,66.4963311068713,0.011103077493216,3.6035531515954,0.001237059097698,3.71083500550594,0.001273887746483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,1118,409,4341,254,819,4,26,545,1191,49,68
48453001750,Texas,Travis,True,4947,2542,False,10,0.0020214,False,False,False,False,False,False,13.9,87847,False,True,False,True,False,False,False,False,225.805889606475,2412.48315303227,225.805889606475,55.0390627384185,652.270021064484,55.0390627384185,2412.48315303227,0.487665889030175,652.270021064484,0.13185163150687,374.833908979296,0.075769943193713,193.939149017407,0.039203385691815,1996.82980163222,0.403644593012377,64.1663852711208,0.0129707671864,112.496345116407,0.022740316376876,0.124370629899204,0.000025140616515,14.2636378945899,0.00288329045777,224.602580464124,0.045401774906837,559.528318512544,0.113104572167484,4.12641835238173,0.001623295968679,75.0822601340965,0.029536687700274,225.805889606475,0.045645015081155,55.0390627384185,0.011125745449448,29.9027402698993,0.006044621036972,24.6721756346523,0.004987300512362,198.557234883308,0.040136898096484,4.05846592783927,0.000820389312278,6.60914700664579,0.001335990904921,0,0,2.16223752498626,0.000437080558922,14.4188057482242,0.002914656508636,42.732159525156,0.008637994648303,0.053406242281199,0.000021009536696,7.03324900567531,0.002766817075403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,795,288,3901,153,211,2,42,638,1549,11,152
48453001751,Texas,Travis,True,2065,930,False,0,0,False,False,False,False,False,False,3.5,128942,False,True,False,True,False,False,False,False,0,811.007455240935,0,0,106.084160598926,0,811.007455240935,0.392739687768007,106.084160598926,0.051372474866308,189.883387925103,0.091953214491575,177.164183269254,0.085793793350729,774.97041234374,0.375288335275419,4.89448140934109,0.002370208914935,6.52521948143839,0.00315991258181,0,0,1.61890193819999,0.000783971882906,22.9984309063293,0.011137254676189,53.3860514238476,0.025852809406222,24.9149822939652,0.026790303541898,2.22629987995605,0.002393870838662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,429,557,1970,13,24,0,3,55,126,37,6
48453001752,Texas,Travis,True,3583,2307,False,0,0,False,True,False,True,True,True,31.5,35571,False,True,False,True,False,False,False,True,0,2280.32589054107,0,0,1356.92898511886,0,2280.32589054107,0.636429218682969,1356.92898511886,0.378713085436468,179.033432126045,0.049967466404143,63.2572165802121,0.017654819028806,1561.32480955123,0.435759087231716,65.2086459994316,0.018199454646785,480.344247341156,0.134062028283884,0.930715220049024,0.000259758643608,10.541936583817,0.002942209484738,161.97550368309,0.045206671415878,401.416407704353,0.112033605276124,109.262388885021,0.047361243556576,67.3569336831569,0.029196763625122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,280,86,2378,99,824,2,22,258,622,177,99
48453001753,Texas,Travis,True,1121,748,False,0,0,False,False,False,False,False,False,10.8,66250,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,74,21,771,50,218,4,7,71,163,44,18
48453001754,Texas,Travis,True,4599,2271,False,123,0.0267449,False,False,False,False,True,False,7.4,97778,True,True,True,True,True,False,False,True,630.409097671508,3959.80341969628,630.409097671508,164.876223325729,942.206418340618,164.876223325729,3959.80341969628,0.861014007326872,942.206418340618,0.204872019643535,660.197142417455,0.143552324944,484.356826235394,0.10531785741148,3295.01317003578,0.71646296369554,180.310180801432,0.039206388519555,204.369045191444,0.044437713675026,0,0,25.8554660750523,0.005621975663199,254.255503514235,0.055284954014837,629.707385208021,0.13692267562688,202.424092907182,0.089134342979825,34.4517655237395,0.015170306263205,630.409097671508,0.13707525498402,164.876223325729,0.035850450820989,83.6510491371154,0.018188964804765,164.509781599044,0.03577077225463,532.048333168029,0.115687830651887,48.2976002097129,0.010501761298046,19.0294466614723,0.004137735738524,0,0,5.51534938812255,0.001199249703875,25.5183491110801,0.005548673431416,120.51182821393,0.026203920029122,23.5827641487121,0.010384308299741,4.96843341737985,0.00218777341144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,760,571,3865,190,239,0,30,275,694,234,40
48453001755,Texas,Travis,True,5769,1954,False,0,0,False,False,False,False,False,False,1.9,187222,True,True,True,True,True,False,False,False,5028.47289472314,5769.00001665445,5028.47289472314,218.959731586851,259.264099269748,218.959731586851,5769.00001665445,1.00000000288688,259.264099269748,0.044940908176417,1740.00000850361,0.301612065956599,489.000003322164,0.084763391111486,3908.00003234215,0.677413768823393,42.0000006904756,0.007280291331336,1581.00001522698,0.274050964677931,4,0.000693361067776,15.000000064947,0.002600104015418,219.000003103001,0.037961518998614,339.000003304758,0.058762351066867,17.7613919267032,0.009089760453789,20.425087190081,0.010452961714473,5028.47289472314,0.871636833892034,218.959731586851,0.037954538323254,1551.23602029745,0.268891665851526,412.43979554311,0.071492424257776,3370.95321225293,0.584321929667695,33.7201373757725,0.005845057614105,1428.76515476764,0.247662533327725,4,0.000693361067776,11.3291579703673,0.001963799266834,179.705265274571,0.031150158653939,280.270092374139,0.048582092628556,16.1564446807906,0.00826839543541,17.6557178947484,0.00903567957766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,1740,489,3908,42,1581,4,15,219,339,18,21
48453001756,Texas,Travis,True,3997,1694,False,6,0.0015011,False,False,False,False,False,False,3.1,104306,False,True,False,True,False,False,False,False,217.284156394889,3321.70767035125,217.284156394889,25.2453466266742,432.609538881515,25.2453466266742,3321.70767035125,0.831050205241746,432.609538881515,0.108233559890297,717.889105078123,0.17960698150566,326.885194739996,0.081782635661745,2729.08338381466,0.682782933153531,97.8394528260832,0.024478221872926,348.428424922196,0.087172485594745,0.876683719456196,0.000219335431438,7.9999999590218,0.002001501115592,137.47973450151,0.034395730423195,318.398157156043,0.079659283751825,69.2525136576077,0.040881058829757,58.3185859091936,0.034426556026679,217.284156394889,0.054361810456565,25.2453466266742,0.006316073711953,46.0873040038277,0.011530473856349,16.431409701443,0.004110935627081,184.400118776829,0.046134630667208,3.58596663236676,0.00089716453149,21.7120891328959,0.005432096355491,0,0,1.85337868705391,0.000463692441094,5.73260469612432,0.001434226844164,13.7876685496594,0.003449504265614,4.25760351056669,0.002513343276604,3.82401742854926,0.002257389273052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,870,401,3253,111,425,1,9,198,402,87,73
48453001757,Texas,Travis,True,1934,889,False,0,0,False,False,False,False,False,False,4.9,145368,False,True,False,True,False,False,False,False,208.738284610211,1560.96128479018,208.738284610211,29.6910140700638,291.998474751133,29.6910140700638,1560.96128479018,0.80711545232171,291.998474751133,0.150981631205343,288.611729007447,0.149230470014192,247.193051684647,0.127814401077894,1328.79939253628,0.687073108860539,26.4806581435259,0.013692170705029,131.692873498657,0.068093523008613,0,0,2.78408727397618,0.001439548745593,71.2042774874425,0.036817103147592,155.382341978722,0.080342472584655,58.7737919189967,0.066112251877387,0,0,208.738284610211,0.107930860708486,29.6910140700638,0.015352127233746,41.0177049655467,0.021208740933582,50.8212991673499,0.026277817563263,178.420870482921,0.092254845130776,0.916245838161558,0.000473756896671,23.3625318282283,0.012079902703324,0,0,0.068276502599474,0.000035303258842,5.97036055556964,0.003087053027699,12.3057242659851,0.006362835711471,1.55890592606738,0.001753549973079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,359,339,1661,31,156,0,3,83,182,89,0
48453001760,Texas,Travis,True,14256,4631,False,6,0.0004209,False,False,False,False,False,False,2.3,133521,True,True,True,True,True,False,False,False,13991.4734576619,14159.3260152514,13991.4734576619,967.624723318447,980.820032381459,967.624723318447,14159.3260152514,0.993218715996872,980.820032381459,0.068800507321932,5388.76698842974,0.37799992904249,653.844580012797,0.0458645188,11817.835733268,0.828972764679295,263.429338373298,0.018478488943133,1422.62461374525,0.099791288842961,5.00000003047716,0.000350729519534,41.9999989922544,0.002946127875439,608.436377491675,0.042679319408788,1273.10180014881,0.089302875992482,9.2655815958924,0.002000773395788,22.5434587917689,0.004867946186951,13991.4734576619,0.981444546693462,967.624723318447,0.067874910446019,5346.0353211631,0.375002477634898,642.776488789882,0.045088137541378,11669.6427055667,0.818577630861869,259.852490107383,0.018227587689912,1410.54076625118,0.098943656442984,5.00000003047716,0.000350729519534,41.9841974060436,0.002945019458898,604.453344232664,0.042399925942246,1259.0175641565,0.088314924533986,9.02744593085321,0.001949351313076,22.1870648752806,0.004790987880648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,5402,659,11905,265,1427,5,42,612,1285,12,25
48453001761,Texas,Travis,True,7022,2976,False,0,0,False,False,False,False,False,False,6.2,155724,True,True,True,True,True,False,False,False,6704.1691125827,7014.96448320617,6704.1691125827,858.861856266152,890.006824021455,858.861856266152,7014.96448320617,0.998998075079205,890.006824021455,0.126745489037519,1778.0067838541,0.253205181409015,539.58613565041,0.076842229514442,6178.86309092306,0.879929235392063,140.852380427953,0.02005872691939,415.583626774221,0.059183085555999,0.997867558868165,0.000142105889899,22.9527646548806,0.003268693343048,255.71477702531,0.036416231419156,618.303367491904,0.088052316646526,43.8856088885507,0.014746508363088,53.6836985576201,0.018038877203501,6704.1691125827,0.954737840014627,858.861856266152,0.122310147574217,1687.93244069989,0.240377732939319,521.389799345641,0.074250897087104,5907.64227392339,0.841304795488948,134.620002069932,0.019171176597826,397.002646026283,0.056536976078935,0.91313158876801,0.00013003867684,20.8315090071403,0.002966606238556,243.159571375614,0.034628249982286,587.893625725153,0.08372167840005,41.9013392679328,0.014079751098096,51.411652102438,0.017275420733346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,1780,540,6185,141,416,1,23,256,619,45,55
48453001764,Texas,Travis,False,5789,2396,False,0,0,False,False,False,False,False,False,5.5,114805,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5788.99995901918,0.999999992920917,899.911086532674,0.155451906466173,1217.99999125001,0.21039903113664,767.999996447237,0.132665399282646,5426.99996333687,0.937467604653114,25.9999996246024,0.004491276494144,63.0000001312338,0.010882708607917,0,0,26.9999997636409,0.004664017924277,246.000000659036,0.042494386018144,493.999998489993,0.085334254359992,24.4943505495655,0.010223017758583,93.4927354023292,0.039020340318167,5788.99995901918,0.999999992920917,899.911086532674,0.155451906466173,1217.99999125001,0.21039903113664,767.999996447237,0.132665399282646,5426.99996333687,0.937467604653114,25.9999996246024,0.004491276494144,63.0000001312338,0.010882708607917,0,0,26.9999997636409,0.004664017924277,246.000000659036,0.042494386018144,493.999998489993,0.085334254359992,24.4943505495655,0.010223017758583,93.4927354023292,0.039020340318167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,1218,768,5427,26,63,0,27,246,494,23,94
48453001765,Texas,Travis,True,12976,4572,False,0,0,False,False,False,False,False,False,4.5,134773,True,True,True,True,True,False,False,False,8968.61423054275,12326.7350959148,8968.61423054275,1059.68475748017,1495.4147988138,1059.68475748017,12326.7350959148,0.949964172003305,1495.4147988138,0.115244666986268,4007.83205303403,0.308864985591403,717.384822185812,0.055285513423691,10598.8484389525,0.816803979574028,241.267889646034,0.018593394701452,838.763214400181,0.064639581874243,2.75611449584539,0.000212400932171,54.4688039826751,0.004197657520243,590.630632665266,0.045517157264586,1335.55268901308,0.102924837316051,87.9728901880761,0.019241664520577,2.70210075178717,0.000591010663121,8968.61423054275,0.691169407409275,1059.68475748017,0.08166497822751,2892.59202446642,0.222918620874416,573.518931847261,0.044198438027687,7783.69174136536,0.599852939377725,131.141139031307,0.010106437964805,607.022529569598,0.046780404559926,1.61443433724343,0.000124416949541,38.5324335644136,0.002969515533632,406.611946802378,0.031335692571083,904.639083285359,0.069716328859846,65.1080328511314,0.014240602110921,1.95106927035159,0.000426743060007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,4169,749,11117,267,879,3,58,652,1431,95,3
48453001766,Texas,Travis,False,6767,2540,False,8,0.0011822,False,False,False,False,False,False,11.4,69504,False,False,False,False,False,False,False,False,46.5993966534733,46.5993966534733,0,15.7659055814147,15.7659055814147,0,6668.40552032136,0.985430104968431,1804.87706438936,0.266717461857451,1634.62750421971,0.241558667684309,636.735773331302,0.094094247573711,5919.47939483681,0.874756819098096,69.5891576617916,0.010283605388177,73.0906609289293,0.010801043435633,3.00000008627017,0.00044332792763,47.1234191126855,0.006963709045764,556.122902543255,0.082181602267364,973.778042705238,0.143900996409818,83.9797386591446,0.033062889235884,177.954125719024,0.070060679416939,6430.0288791715,0.950203765209325,1723.42878571102,0.25468136333841,1605.12111887936,0.237198332921437,591.291013160071,0.087378603984051,5703.33319208887,0.84281560397353,63.0514408016072,0.009317487926941,72.0000009529238,0.010639870097964,3.00000008627017,0.00044332792763,45.5549822255703,0.006731931760835,543.089276616432,0.080255545532205,945.151600174114,0.139670696050556,80.4232174505589,0.031662684035653,169.801855676955,0.066851124282266,46.5993966534733,0.0068862711177,15.7659055814147,0.002329822015873,10.9348763525485,0.001615911977619,5.55155264493078,0.000820386086143,40.1225858554244,0.005929154108974,0.168228867696598,0.00002486018438,0,0,0,0,0.168228867696598,0.00002486018438,6.14035375136882,0.000907396741742,8.74790121801197,0.001292729602189,0,0,1.2155248299241,0.000478553082647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906,1656,651,6008,70,74,3,48,564,987,85,189
48453001768,Texas,Travis,False,5656,2199,False,98,0.0173267,False,False,False,False,True,False,4.2,112171,False,False,False,False,False,False,False,True,43.449267813554,43.449267813554,0,4.88416072083764,4.88416072083764,0,5266.48949507802,0.931133220487629,559.463871488443,0.098915111649301,1240.55711413725,0.219334709005879,612.552285645976,0.10830132348762,4875.63452815367,0.862028735529293,39.67676777435,0.00701498723026,85.0179504048255,0.015031462235648,5.0000000232194,0.000884016977231,21.6192309972558,0.003822353429501,239.541025124005,0.042351666393919,594.790867756862,0.105161044511468,109.658671217113,0.049867517606691,60.2289272337484,0.027389234758412,4861.74606880119,0.859573208769659,514.084257021729,0.090891841764804,1126.52645111308,0.199173700691847,581.343756072984,0.102783549517854,4502.31832078621,0.796025162798129,36.874172746473,0.006519478915572,72.1555565898333,0.012757347346152,5.0000000232194,0.000884016977231,18.7811395074751,0.003320569219851,226.616881173172,0.040066633870787,561.317693806296,0.099242873728129,100.62019974748,0.045757253182119,55.3099318044414,0.025152310961547,43.449267813554,0.007681978043415,4.88416072083764,0.000863536195339,10.3582715129386,0.001831377565937,8.30565653042576,0.00146846826917,33.8481111202697,0.005984460947714,0,0,0.934194166213274,0.000165168699826,0,0,0,0,8.66696262777026,0.001532348413679,3.85895858307834,0.000682276977206,0.950159545900265,0.000432087105912,0.516869273137042,0.000235047418434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,1303,625,5211,47,112,5,24,257,641,133,73
48453001769,Texas,Travis,True,5374,2137,False,6,0.0011165,False,False,False,False,False,False,5.8,85652,True,True,True,True,True,False,False,False,3618.75291113644,4896.31791381626,3618.75291113644,534.57322682215,737.977228428779,534.57322682215,4896.31791381626,0.911112376966183,737.977228428779,0.137323637593744,1146.72682185596,0.213384224387043,423.571248314878,0.078818617103625,4223.28645375133,0.785873921427491,76.1073977719424,0.014162150683279,229.173649190925,0.04264489192239,10.000000246131,0.001860811359533,23.2031424389178,0.004317666996449,334.547234725032,0.062252927935436,710.91391554987,0.132287665714527,28.3308985159659,0.013257322656044,39.2267677562583,0.018355998014159,3618.75291113644,0.673381635864615,534.57322682215,0.09947399084893,859.417889491982,0.159921453199104,306.425964999547,0.057020090249265,3095.31598153473,0.575979899801774,61.7534373603193,0.011491149490197,204.020287946797,0.037964326004242,3.97694660935667,0.00074003472448,19.6004780739503,0.003647279135458,234.085764331568,0.043558943865197,512.429399514105,0.095353442410515,13.9755075653941,0.006539778926249,28.3370711190898,0.013260211099247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,1240,486,4650,84,236,11,24,369,796,32,43
48453001770,Texas,Travis,True,11417,3629,False,0,0,False,False,False,False,False,False,1.5,136809,True,True,True,True,True,False,False,False,8276.52179347634,10842.4098282265,8276.52179347634,267.026355326142,332.652846424246,267.026355326142,10842.4098282265,0.949672403278142,332.652846424246,0.029136624894828,3789.5942463466,0.331925571196164,637.705272540699,0.055855765309687,8930.67982096801,0.782226488654464,185.034335551946,0.01620691386108,1199.19601779228,0.105036000507339,2.00000005312904,0.000175177371738,42.6177319216135,0.003732831034564,482.88193022792,0.042294992574925,1264.76634432244,0.11077921908754,8.52932570211577,0.002350323974129,34.0874286518004,0.009393063833508,8276.52179347634,0.724929648197981,267.026355326142,0.023388486934058,2951.88994828735,0.258552154531607,457.691889498906,0.040088630069099,6805.20999042275,0.596059384288583,124.47790617079,0.010902855931575,924.896307597438,0.081010449995396,1.99983609374612,0.000175163010751,36.1885270074185,0.003169705439907,383.749234474569,0.033612090257911,1002.73722689348,0.087828433642243,7.28025733448853,0.002006133186687,25.4923894721243,0.007024631984603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,4008,669,9444,196,1232,2,43,500,1308,10,39
